Contact ID,Full Name,Email,Title,Phone,Location,Last Engagement Date,Engagement Score,Account ID
353f520e,Wendy Mason,wendy.mason@may-wilson.biz,VP of Marketing,3668052532,East Peterview,2025-03-02,83.2,14da604a
2dc212b4,Adam Santos,adam.santos@may-wilson.biz,VP of Marketing,173-368-7393,North Danny,2025-03-06,74.22,14da604a
8810c764,Rose Underwood,rose.underwood@may-wilson.biz,Head of Demand Gen,250-371-5008,Gayfort,2025-02-11,74.08,14da604a
076d75cb,Doris Stafford,doris.stafford@todd.biz,Product Manager,(387)491-1224x41121,Lake Charles,2025-02-21,28.28,2cef0b8d
93e7b9d4,Richard Palmer,richard.palmer@todd.biz,Head of Demand Gen,001-477-305-4916x11202,East Mark,2025-03-31,71.48,2cef0b8d
73c8c87f,Shelley Abbott,shelley.abbott@todd.biz,Customer Success Rep,+1-014-985-0408,East Kyleland,2025-03-25,80.78,2cef0b8d
bae5054a,Sandra Lewis,sandra.lewis@todd.biz,Product Manager,148.874.6506x76231,Port Shawnchester,2025-03-19,92.18,2cef0b8d
ef16f5e2,Jonathan Reyes,jonathan.reyes@todd.biz,VP of Marketing,+1-227-071-7796x322,South Matthewmouth,2025-03-12,34.07,2cef0b8d
fdad7f90,Brian Smith,brian.smith@todd.biz,CFO,3919226570,Davidfort,2025-03-18,24.75,2cef0b8d
248ae6f1,Brian Hernandez,brian.hernandez@todd.biz,RevOps Manager,593-677-0348,North Brian,2025-02-11,87.66,2cef0b8d
a187dd33,Kyle Trevino,kyle.trevino@todd.biz,Finance Manager,4386681699,Lake Brian,2025-03-15,22.85,2cef0b8d
efdcd8c8,Timothy Knight,timothy.knight@todd.biz,Procurement Specialist,+1-690-242-6972,Wesleystad,2025-03-19,99.11,2cef0b8d
859d3359,Kevin Williams,kevin.williams@todd.biz,CFO,+1-808-687-9719x6066,North Carolchester,2025-04-08,48.17,2cef0b8d
038a78bf,Kenneth Cox,kenneth.cox@todd.biz,RevOps Manager,(111)022-6827,Watkinsport,2025-04-13,97.09,2cef0b8d
659b964d,James Evans,james.evans@todd.biz,Demand Gen Manager,7152328514,Matthewhaven,2025-03-29,54.54,2cef0b8d
5087856e,Jasmine Mathews,jasmine.mathews@todd.biz,Demand Gen Manager,001-570-831-9062,West Rachelshire,2025-03-27,19.86,2cef0b8d
2b34c0cd,Jeffrey Lawson,jeffrey.lawson@todd.biz,Customer Success Rep,850.620.3439,Adamland,2025-04-29,23.82,2cef0b8d
6bdc0f96,Andrea Carpenter,andrea.carpenter@todd.biz,Procurement Specialist,3481613872,Port Brianahaven,2025-03-20,35.91,2cef0b8d
271fcd7b,Shane Davis,shane.davis@todd.biz,VP of Marketing,+1-972-117-4645x987,Glennberg,2025-02-25,92.03,2cef0b8d
4f41b51a,Erika Ramirez,erika.ramirez@todd.biz,Sales Representative,235.799.0006x85565,Lake Anthony,2025-02-18,70.27,2cef0b8d
aa4e68bb,Linda Berry,linda.berry@todd.biz,Marketing Manager,2748657986,Oscarport,2025-03-03,69.08,2cef0b8d
622a7dc7,Eugene Huerta,eugene.huerta@graham.com,HR Generalist,723.237.4011x88040,Hintonport,2025-04-09,42.24,9d638f26
3de7b648,David Bauer,david.bauer@graham.com,Marketing Operations Manager,(676)598-1887x65967,Stevensport,2025-03-14,61.98,9d638f26
a32ea821,Jamie Mendez,jamie.mendez@graham.com,Finance Manager,001-420-662-0890x2456,Bradshawland,2025-02-23,34.54,9d638f26
0e37ba5f,Andrew Campos,andrew.campos@graham.com,Procurement Specialist,290-748-0905,New Kristieburgh,2025-03-05,81.5,9d638f26
5d1bbcf4,Kyle Castillo,kyle.castillo@graham.com,Product Manager,001-532-815-4417x8509,Wallacemouth,2025-02-22,52.51,9d638f26
43cf494e,April Warren,april.warren@graham.com,Demand Gen Manager,+1-354-114-9640x94011,Mirandastad,2025-02-14,45.34,9d638f26
8f75edf7,Francisco Haynes,francisco.haynes@graham.com,Head of Demand Gen,521-071-4345x31974,North Anne,2025-03-21,17.01,9d638f26
17cb655e,James Cummings,james.cummings@graham.com,Finance Manager,661-599-3087x32174,Irwinside,2025-04-01,34.72,9d638f26
cd2a5753,Susan Christensen,susan.christensen@graham.com,Procurement Specialist,454-061-4329x75783,Teresaborough,2025-03-06,70.47,9d638f26
2a9cf7a4,Eric Watkins,eric.watkins@graham.com,Director of Marketing,195.060.1653x003,Taylorfurt,2025-04-15,89.53,9d638f26
2200f6a7,Samantha Taylor,samantha.taylor@graham.com,CMO,631.462.5640,New Gabriella,2025-02-16,4.29,9d638f26
1440f6c2,Stanley Moore,stanley.moore@graham.com,Marketing Manager,709-918-4567,North Scott,2025-02-28,37.06,9d638f26
1b46a06f,Meagan Williams,meagan.williams@graham.com,RevOps Manager,(957)020-3441x687,Nathanburgh,2025-04-24,55.97,9d638f26
fbf3e926,Ian Davis,ian.davis@graham.com,Director of Marketing,743.005.8651,Annamouth,2025-04-26,15.82,9d638f26
bde0a923,Gabriela Mitchell,gabriela.mitchell@graham.com,Marketing Manager,465.878.0697x4686,Rebekahborough,2025-03-15,90.03,9d638f26
15b131d8,Jason Mccormick,jason.mccormick@graham.com,IT Support Specialist,+1-900-183-9855,Hayesview,2025-02-21,90.45,9d638f26
e471101a,Meghan Thomas,meghan.thomas@graham.com,CMO,892.304.4322x1659,South Philipshire,2025-03-27,9.66,9d638f26
9f6db610,Joshua Luna,joshua.luna@brown-barker.com,RevOps Manager,001-196-831-6946x656,Lake Lauren,2025-03-23,22.06,542213b3
c3998f2f,Andrew Williams,andrew.williams@brown-barker.com,HR Generalist,607.479.6762x03599,New Christopher,2025-04-21,71.87,542213b3
8f5ec265,Dwayne Copeland,dwayne.copeland@brown-barker.com,Finance Manager,+1-485-644-1956x6841,East Kyleberg,2025-02-12,42.67,542213b3
bb9e78ec,Nicholas Schmidt,nicholas.schmidt@brown-barker.com,Demand Gen Manager,+1-135-242-9643,Lake Susan,2025-02-07,25.71,542213b3
bc5f38bb,Catherine Smith,catherine.smith@brown-barker.com,Director of Marketing,+1-490-052-0736x1207,Shafferview,2025-02-15,79.84,542213b3
5f2f17c1,Brandi Jensen,brandi.jensen@brown-barker.com,CFO,986.543.2284x347,South Williamburgh,2025-04-05,1.59,542213b3
7e900dcd,Kenneth Hubbard,kenneth.hubbard@brown-barker.com,CFO,+1-010-996-9448x456,Davidfort,2025-03-25,35.16,542213b3
c5dd3637,Angel Clark,angel.clark@brown-barker.com,Marketing Operations Manager,+1-713-810-7362x74373,Michaelview,2025-04-20,76.56,542213b3
aa259402,Stephanie Wagner,stephanie.wagner@brown-barker.com,CFO,(635)928-6809,East Maryport,2025-04-04,68.4,542213b3
4fe7f8ee,Kyle Fisher,kyle.fisher@brown-barker.com,Demand Gen Manager,306-367-0423x8561,East Kimberly,2025-04-30,87.99,542213b3
3e157e50,Christina Jennings,christina.jennings@brown-barker.com,Demand Gen Manager,280.151.8624x202,Paulaburgh,2025-03-24,18.79,542213b3
3b131052,Michelle Wright,michelle.wright@brown-barker.com,Sales Representative,732-506-0027,Millerton,2025-03-13,13.59,542213b3
f4ad1a70,Angelica Johnson,angelica.johnson@brown-barker.com,RevOps Manager,177-774-5289,Arnoldshire,2025-02-18,92.07,542213b3
84d40ddc,Marcus Rosales,marcus.rosales@brown-barker.com,Head of Demand Gen,480.988.0326,Adamside,2025-04-22,97.71,542213b3
e3215e56,Robert Gonzalez,robert.gonzalez@brown-barker.com,Customer Success Rep,(350)507-6322,Allisonmouth,2025-02-23,26.99,542213b3
bbe96486,Kevin Rodriguez,kevin.rodriguez@clark.com,Finance Manager,+1-378-014-6863,Williamsshire,2025-03-13,88.37,a5f973bc
2444c9f9,Stacey Hernandez,stacey.hernandez@clark.com,Software Engineer,(480)351-6058x73832,Blackwellmouth,2025-03-07,69.16,a5f973bc
c4d68655,Taylor Cherry,taylor.cherry@clark.com,Sales Representative,421-462-3831x709,Port Charlesfurt,2025-03-27,27.36,a5f973bc
5ff6a7be,Mark Byrd,mark.byrd@clark.com,Software Engineer,234-247-1439,South Donaldborough,2025-02-21,61.33,a5f973bc
45433cd9,Thomas Cooper,thomas.cooper@clark.com,HR Generalist,489-349-3900x67045,Port Robertside,2025-04-15,50.52,a5f973bc
b8a7384f,John Benson,john.benson@clark.com,CFO,+1-946-589-1159x3307,North Kyle,2025-02-10,40.21,a5f973bc
f1e0e391,Micheal Walker,micheal.walker@clark.com,Product Manager,513.272.7865x26391,Michaelberg,2025-02-20,89.75,a5f973bc
669961b1,Sarah Silva,sarah.silva@clark.com,Product Manager,509.357.4520x81965,Port Johnny,2025-04-04,79.8,a5f973bc
67310bf4,Michael Marquez,michael.marquez@clark.com,Marketing Manager,(950)741-9638x70639,Jordanport,2025-02-06,99.19,a5f973bc
d03f88a5,Sara Jackson,sara.jackson@clark.com,IT Support Specialist,(168)116-8595,West Anthony,2025-02-12,86.17,a5f973bc
7920311f,Andrew Floyd,andrew.floyd@clark.com,CFO,001-755-084-3164x01897,Malonemouth,2025-04-22,85.92,a5f973bc
cd272584,Shane Fisher,shane.fisher@clark.com,VP of Marketing,6412985687,New Craighaven,2025-04-25,45.39,a5f973bc
c5b9700e,Jennifer Howard,jennifer.howard@clark.com,Marketing Operations Manager,(296)390-4845x9068,Davisside,2025-03-03,72.67,a5f973bc
80c135df,Rebecca Fleming,rebecca.fleming@clark.com,RevOps Manager,+1-583-614-0375x26947,East Laura,2025-03-09,92.52,a5f973bc
b659250c,Jeffrey Gonzalez,jeffrey.gonzalez@clark.com,Demand Gen Manager,791.572.9272x85148,South Jamie,2025-04-22,27.47,a5f973bc
c1c195b7,Deborah Daniel,deborah.daniel@clark.com,Software Engineer,316-945-0328,South Carrie,2025-03-22,80.06,a5f973bc
e8e0de5b,Sarah Robinson,sarah.robinson@clark.com,Head of Demand Gen,3858845770,Rodriguezside,2025-04-30,51.25,a5f973bc
7a525ced,Brandon Fischer,brandon.fischer@clark.com,Demand Gen Manager,001-247-793-7003x95018,Mercadofort,2025-03-25,12.21,a5f973bc
32f20568,Jennifer Weaver,jennifer.weaver@clark.com,Head of Demand Gen,733.687.3411,Carterburgh,2025-02-08,82.9,a5f973bc
6bdb109c,Brian Ward,brian.ward@clark.com,IT Support Specialist,(503)519-0407x678,Kimtown,2025-04-22,73.54,a5f973bc
c03fa75d,Paige Vazquez,paige.vazquez@noble.biz,IT Support Specialist,001-908-193-5113x997,Castroburgh,2025-04-22,86.77,8c131147
5bcce29f,Amanda Mcconnell,amanda.mcconnell@noble.biz,Finance Manager,124-072-6383x6350,South Michaelport,2025-04-26,32.11,8c131147
db39b531,Christopher Walters,christopher.walters@noble.biz,Marketing Manager,184-068-2574x071,Catherinemouth,2025-03-14,51.49,8c131147
d26cffc1,Walter Johnson,walter.johnson@noble.biz,Procurement Specialist,001-994-839-4535x6330,South Trevortown,2025-05-02,41.07,8c131147
3ef809d0,Brittany Dixon,brittany.dixon@noble.biz,Marketing Manager,(268)660-0557,Tracistad,2025-03-20,40.76,8c131147
4.99E+08,Brittany Hopkins,brittany.hopkins@noble.biz,RevOps Manager,003.609.0263,South Jenniferborough,2025-03-26,7.88,8c131147
d11fb058,Lauren Rhodes,lauren.rhodes@noble.biz,Marketing Operations Manager,001-874-613-5519x718,Ferrellside,2025-02-11,88.96,8c131147
a418290d,Alexa Gross,alexa.gross@noble.biz,CFO,823.680.2802x50473,Hickston,2025-02-20,76.69,8c131147
c7cb3558,Russell Velez,russell.velez@noble.biz,Software Engineer,(606)530-8837,Port Scottville,2025-04-24,24.51,8c131147
fa919593,Amanda Ferguson,amanda.ferguson@noble.biz,Procurement Specialist,(253)477-2455,West Lisa,2025-02-21,44.26,8c131147
41923ce7,Erica Anderson,erica.anderson@noble.biz,Head of Demand Gen,+1-424-551-4290x8216,Williamsborough,2025-03-16,40.85,8c131147
ef48f12d,Luke Taylor,luke.taylor@noble.biz,IT Support Specialist,734.548.4562x875,New Adrian,2025-04-25,13.72,8c131147
09c8a228,Kevin Gross,kevin.gross@noble.biz,Marketing Manager,+1-240-478-2076x50920,Lake Carolyn,2025-04-01,25.09,8c131147
2f0118df,Elizabeth Little,elizabeth.little@noble.biz,Director of Marketing,+1-486-665-6772x4587,Port Joyceport,2025-02-14,15.9,8c131147
a2adc320,Susan Taylor,susan.taylor@noble.biz,Finance Manager,841.586.8695,West Samanthamouth,2025-03-27,62.21,8c131147
ed78a33c,Carrie Gomez,carrie.gomez@noble.biz,Product Manager,113.632.9945x876,Thomaschester,2025-04-23,61.72,8c131147
8c7140ec,Maria Wheeler,maria.wheeler@noble.biz,Marketing Operations Manager,889.564.3409x253,Sarahport,2025-03-08,16.39,8c131147
6f061a49,Michael Rocha,michael.rocha@noble.biz,Marketing Operations Manager,(050)093-8578x97434,Delgadobury,2025-02-24,56.09,8c131147
3eb84de0,Maria Williams,maria.williams@noble.biz,CFO,063-928-6369,Ramosfort,2025-03-19,32.87,8c131147
38bbdfea,Jeffrey Turner,jeffrey.turner@noble.biz,Finance Manager,(035)314-2360,Cookshire,2025-03-04,65.76,8c131147
be7656a6,Jennifer Haynes,jennifer.haynes@carter-bullock.com,RevOps Manager,8176220143,Sanchezfurt,2025-03-09,6.16,32e80b2d
03e2fd81,Barbara Lopez,barbara.lopez@carter-bullock.com,Head of Demand Gen,+1-006-205-3756,Grantland,2025-04-20,68.84,32e80b2d
8d593f14,Steven Vance,steven.vance@carter-bullock.com,RevOps Manager,257.456.1629x783,West Stacy,2025-03-17,54.44,32e80b2d
99fbbade,Terri Maxwell,terri.maxwell@carter-bullock.com,Director of Marketing,+1-543-703-2855,New Denise,2025-04-21,49.59,32e80b2d
c500dbfb,Anna Hooper,anna.hooper@carter-bullock.com,Procurement Specialist,001-985-017-4800x5303,Brownton,2025-04-02,5.59,32e80b2d
e77d4cb7,Nicholas Stout,nicholas.stout@carter-bullock.com,Customer Success Rep,409.215.5592,Port Timothy,2025-02-28,67.07,32e80b2d
8ae2526c,Jason Russo,jason.russo@carter-bullock.com,CMO,+1-057-683-1453x491,Port Michaelville,2025-03-05,67.53,32e80b2d
0728c91e,Felicia Johnston,felicia.johnston@carter-bullock.com,Product Manager,030-324-7232x797,Lake Ericbury,2025-02-21,17.08,32e80b2d
aef5172b,Terri Mitchell,terri.mitchell@carter-bullock.com,HR Generalist,166.290.3496x44577,Sherriton,2025-04-26,17.52,32e80b2d
a7711502,Chase Cooper,chase.cooper@carter-bullock.com,CMO,701.370.6796x74813,New Benjaminfurt,2025-04-01,91.97,32e80b2d
bc884e3e,Maria Brown,maria.brown@carter-bullock.com,Customer Success Rep,715.897.0173x781,Harrisfurt,2025-02-20,87.01,32e80b2d
13ab7f3d,Anthony Fowler,anthony.fowler@carter-bullock.com,CFO,174-398-8798x409,New Brian,2025-04-02,14.57,32e80b2d
be63bd89,Donald Lawrence,donald.lawrence@carter-bullock.com,Marketing Manager,207.528.3564,Lake Ashleyport,2025-03-09,38.9,32e80b2d
f0dd5c49,Anthony Myers,anthony.myers@carter-bullock.com,Marketing Operations Manager,001-602-164-7684x5171,East Kristinaburgh,2025-05-02,35.64,32e80b2d
12a898fb,Allen Hart,allen.hart@carter-bullock.com,CFO,+1-132-713-2918x93188,Cookside,2025-02-25,39.92,32e80b2d
84ed52db,Patrick Turner,patrick.turner@carter-bullock.com,Customer Success Rep,001-952-856-8968x22244,Annetteport,2025-05-05,65.18,32e80b2d
488dc563,Ricky Johnson,ricky.johnson@carter-bullock.com,Procurement Specialist,(525)207-2609,Jacksonport,2025-03-10,34.6,32e80b2d
eea21232,Patricia Ross,patricia.ross@perkins.com,RevOps Manager,494.960.7117,New Mallorychester,2025-03-01,31.71,08663cd1
525cdede,Alan Reyes,alan.reyes@perkins.com,IT Support Specialist,889.505.7938x63076,Port Taylor,2025-02-20,1.3,08663cd1
e1ae5817,Jonathan Tran,jonathan.tran@perkins.com,Head of Demand Gen,822.630.5139x8241,Jonesland,2025-02-10,13.07,08663cd1
24e5fed0,Jose Mathis,jose.mathis@perkins.com,Marketing Operations Manager,858-799-5823,Frankville,2025-03-26,8.48,08663cd1
88855ddd,Cynthia Garrett,cynthia.garrett@perkins.com,Finance Manager,001-339-835-9895,Port Austin,2025-03-22,21.96,08663cd1
fd9975d1,Benjamin Turner,benjamin.turner@perkins.com,CFO,+1-190-480-7705x335,East Lisatown,2025-04-21,75.22,08663cd1
132d55ff,William Meza,william.meza@perkins.com,Marketing Operations Manager,329.667.4462,South Johnton,2025-02-22,31.52,08663cd1
e17c00f5,Richard Hill,richard.hill@perkins.com,VP of Marketing,001-630-773-3000x3147,Jacksonfort,2025-04-14,11.67,08663cd1
4a74804c,Paul Francis,paul.francis@perkins.com,Director of Marketing,(498)685-3236,Randallhaven,2025-04-02,35.26,08663cd1
8b33afd6,Laura Gross,laura.gross@perkins.com,Marketing Manager,341-348-8286x28078,Lake Charles,2025-05-04,29.37,08663cd1
97a8e2ed,Christina Soto,christina.soto@perkins.com,CMO,345-024-1041,South Emilystad,2025-02-08,91.25,08663cd1
81c5cd5b,Andrea Hughes,andrea.hughes@perkins.com,Director of Marketing,001-782-468-1757x9659,South Andrewport,2025-03-31,77.11,08663cd1
42145e0b,Christopher Smith,christopher.smith@perkins.com,RevOps Manager,001-115-376-5010,Goldenmouth,2025-03-07,59.86,08663cd1
c2c55c58,Billy Miller,billy.miller@perkins.com,Director of Marketing,001-260-510-4494x4746,Sherrymouth,2025-04-21,14.77,08663cd1
261d3cdb,Eric Roberts,eric.roberts@perkins.com,Head of Demand Gen,2223511640,Lake Kurt,2025-03-01,37.68,08663cd1
5154f952,Christopher Miller,christopher.miller@perkins.com,Demand Gen Manager,661-680-5899,Lake Elizabethbury,2025-03-21,55.16,08663cd1
1000e8fc,Erin Tran,erin.tran@perkins.com,VP of Marketing,001-382-849-0631x6202,New Jeffery,2025-02-18,14.15,08663cd1
25b93ccf,Richard Galloway,richard.galloway@may.com,Head of Demand Gen,(724)062-2811x5240,West Emilyhaven,2025-03-16,79.37,538dc7f3
15ceef99,Eileen Mitchell,eileen.mitchell@may.com,Customer Success Rep,379.792.8242x5838,Williamsside,2025-04-29,36.65,538dc7f3
697abccb,Kristin Blair,kristin.blair@may.com,CMO,771-704-5296,South Stephenville,2025-04-22,6.24,538dc7f3
99cf7afb,Kristy Ortega,kristy.ortega@may.com,HR Generalist,883.359.2966,Perkinsbury,2025-04-30,40.59,538dc7f3
bd131b17,Rebekah Lyons,rebekah.lyons@may.com,Procurement Specialist,(973)627-8387x1145,New Katrinahaven,2025-02-21,37.19,538dc7f3
1727ff9b,Hector Torres,hector.torres@may.com,IT Support Specialist,(516)078-1135x94989,Port Sandramouth,2025-03-26,92.05,538dc7f3
ae51fe17,Susan Russell,susan.russell@may.com,Product Manager,814-854-8728,West Joseph,2025-04-02,19.83,538dc7f3
a92059d3,Janice Walters,janice.walters@may.com,Procurement Specialist,+1-245-304-0329x2686,Woodwardborough,2025-02-22,94.15,538dc7f3
45330d97,April Hunter,april.hunter@may.com,Finance Manager,+1-603-753-7520x3200,Coreyhaven,2025-02-23,31.89,538dc7f3
cdff8933,Kellie Poole,kellie.poole@may.com,VP of Marketing,001-898-187-4157x3943,West Michael,2025-03-04,52.58,538dc7f3
86c3989a,Andrea Turner,andrea.turner@may.com,Marketing Manager,515.703.6844,Port Leahhaven,2025-02-19,71.55,538dc7f3
83bc10d9,Daniel Jones,daniel.jones@may.com,Product Manager,355-112-2644x6934,Johnstad,2025-04-25,55.16,538dc7f3
f56f0d0f,Donna Douglas,donna.douglas@may.com,Director of Marketing,001-606-727-0507x78391,Port Christopherville,2025-02-11,7.85,538dc7f3
a1f21df0,Matthew Jones,matthew.jones@may.com,CFO,001-343-105-7393x03309,Bakerview,2025-03-05,17.71,538dc7f3
21ee074a,Robert Moore,robert.moore@may.com,Marketing Operations Manager,(569)430-9099,West Sandy,2025-03-15,58.52,538dc7f3
8337d9fa,Kristine Ayers,kristine.ayers@may.com,Demand Gen Manager,001-732-583-1534x4284,Port Patrickfurt,2025-03-07,59.36,538dc7f3
c1ccf90b,Melissa Rogers,melissa.rogers@king-ellis.info,Director of Marketing,789-817-7041,West Sharon,2025-03-05,5.8,e2d78717
782b81b3,Lisa Simpson,lisa.simpson@king-ellis.info,Demand Gen Manager,557.261.5039,West Kennethfort,2025-03-16,62.78,e2d78717
fc21aca1,Thomas Barton,thomas.barton@king-ellis.info,Marketing Operations Manager,+1-380-513-1709,North Jose,2025-03-11,37.45,e2d78717
270de4b9,Amy Salazar,amy.salazar@king-ellis.info,Director of Marketing,+1-270-049-2275x9291,Jonesview,2025-03-09,43.85,e2d78717
358c9662,Ashley Ford,ashley.ford@king-ellis.info,Head of Demand Gen,001-012-705-3350,Jessicabury,2025-04-19,19.43,e2d78717
e29c5db0,Ashley Rogers,ashley.rogers@king-ellis.info,Demand Gen Manager,001-304-185-8840x182,Amytown,2025-03-26,2.27,e2d78717
b01d9b96,Laura Kaufman,laura.kaufman@king-ellis.info,IT Support Specialist,(372)097-3542,Joelville,2025-02-11,45.87,e2d78717
64782587,Laura Peters,laura.peters@king-ellis.info,Customer Success Rep,(289)476-2784x1491,Howeville,2025-02-21,70.06,e2d78717
a15b423c,Anna Marshall,anna.marshall@king-ellis.info,VP of Marketing,984-083-9416,North Kelliville,2025-04-20,7.8,e2d78717
1d0b6f42,Laura Jones,laura.jones@king-ellis.info,RevOps Manager,187.518.4630x081,Vazquezport,2025-04-16,25.92,e2d78717
4b2de1e2,John Pollard,john.pollard@king-ellis.info,CFO,(882)250-6198,Port Brian,2025-05-04,86.59,e2d78717
b11be77d,Amy Ford,amy.ford@king-ellis.info,Software Engineer,(736)481-1289x2276,Port Victor,2025-03-09,62.33,e2d78717
2d956a50,Tiffany Webster,tiffany.webster@king-ellis.info,Marketing Operations Manager,932-379-3642,Millerborough,2025-02-05,99.83,e2d78717
243bbfbd,Vincent Mcguire,vincent.mcguire@king-ellis.info,Marketing Manager,001-885-440-2959x24062,North Patricia,2025-03-21,79.2,e2d78717
00f3161e,Meagan Morris,meagan.morris@king-ellis.info,VP of Marketing,831-742-3560,Matthewborough,2025-03-30,32.71,e2d78717
7a91fded,Erika White,erika.white@king-ellis.info,CFO,091.268.5215,Jasonchester,2025-04-26,25.22,e2d78717
53855f7e,Michelle Hernandez,michelle.hernandez@miller-thompson.com,RevOps Manager,+1-626-226-5256,Karenhaven,2025-03-06,67.25,943b878e
a3ab1d66,Sarah Hernandez,sarah.hernandez@miller-thompson.com,CFO,+1-457-440-7216x8476,West Matthew,2025-04-16,89.84,943b878e
f6eb4a0a,Michelle Jefferson,michelle.jefferson@miller-thompson.com,Customer Success Rep,001-337-759-6329x403,Jamesshire,2025-03-30,14.9,943b878e
7dd3620a,Alexandra Moody,alexandra.moody@miller-thompson.com,Head of Demand Gen,2446989639,West Maryport,2025-04-30,95.19,943b878e
78ed5830,Kathryn Harrell,kathryn.harrell@miller-thompson.com,VP of Marketing,041-755-6024x131,Donnachester,2025-04-23,96.05,943b878e
87f02787,Joseph Crawford,joseph.crawford@miller-thompson.com,CFO,085-871-1906x4923,Zacharymouth,2025-03-09,42,943b878e
42d8a722,Kristen Anderson,kristen.anderson@miller-thompson.com,Marketing Operations Manager,001-558-525-9135x2054,Port Tammy,2025-04-04,46.55,943b878e
47033714,Dennis Henson,dennis.henson@miller-thompson.com,Demand Gen Manager,(992)896-9534x64583,Ericksonfort,2025-04-08,4.7,943b878e
0948245c,Samuel Castro,samuel.castro@miller-thompson.com,Director of Marketing,599-512-7438,Rayview,2025-04-22,27.2,943b878e
9ba34d63,Jose Simon,jose.simon@miller-thompson.com,Software Engineer,(997)723-6298x10179,New Joanne,2025-04-15,67.74,943b878e
2aee7a4e,Jason Ramos,jason.ramos@miller-thompson.com,Software Engineer,829-708-5484x17231,Emilyton,2025-02-09,96.76,943b878e
1b460ddc,Amy Carlson,amy.carlson@miller-thompson.com,Head of Demand Gen,318.599.2179x07263,North Markchester,2025-04-07,62.6,943b878e
5dd0eecd,Andrew Tucker,andrew.tucker@miller-thompson.com,Marketing Manager,193.009.3953x35681,Keyborough,2025-03-18,22.87,943b878e
a6a22494,Adam Ingram,adam.ingram@miller-thompson.com,Head of Demand Gen,(718)212-3148,South Krystal,2025-04-14,71.69,943b878e
27456382,Jo Torres,jo.torres@miller-thompson.com,Marketing Manager,046.491.4397x16952,New Peggy,2025-02-25,48.44,943b878e
b2fff9fb,Jessica Francis,jessica.francis@miller-thompson.com,Finance Manager,+1-474-151-9249x0567,North Leslieberg,2025-04-01,71.3,943b878e
51a6a29c,Kimberly Green,kimberly.green@lewis.net,RevOps Manager,+1-092-146-7436x99116,Lake Josechester,2025-02-20,72.6,0aba4c25
27e4e7a1,Paul Mullins,paul.mullins@lewis.net,Finance Manager,424-283-2274x781,West Maureen,2025-04-10,13.46,0aba4c25
30f8cdb3,Wayne Roberts,wayne.roberts@lewis.net,RevOps Manager,001-656-211-1027x109,Mckeebury,2025-02-13,39.18,0aba4c25
19949f53,William Ingram,william.ingram@lewis.net,Customer Success Rep,(808)102-1444x24133,North Jacktown,2025-02-05,72.07,0aba4c25
00a9c223,Kimberly Jackson,kimberly.jackson@lewis.net,Marketing Manager,+1-445-046-2720,Hintonview,2025-03-06,99.47,0aba4c25
f7ab00a0,Clifford Jordan,clifford.jordan@lewis.net,RevOps Manager,104.018.9715x42060,New Elizabethbury,2025-02-22,73.7,0aba4c25
bb526ccf,Wayne Matthews,wayne.matthews@lewis.net,Marketing Operations Manager,+1-306-025-7760x61444,Stevenside,2025-03-23,45.73,0aba4c25
af7cb482,Megan Bolton,megan.bolton@lewis.net,HR Generalist,001-181-359-9473x150,South Julie,2025-04-30,50.2,0aba4c25
04b96fa6,William Gordon,william.gordon@lewis.net,Customer Success Rep,(274)049-1843,Port Angela,2025-03-20,65.18,0aba4c25
885bd17e,Kevin Mclaughlin,kevin.mclaughlin@lewis.net,Head of Demand Gen,(537)834-2553x418,Port Ashleyview,2025-03-28,25.27,0aba4c25
e933d0d7,Brian Mcconnell,brian.mcconnell@lewis.net,Procurement Specialist,(179)689-6362x9671,Lisafurt,2025-03-25,65.08,0aba4c25
172e486d,Jeremiah Fox,jeremiah.fox@lewis.net,CFO,(243)006-6443x188,Edwardsmouth,2025-02-12,81.37,0aba4c25
0575a24d,Cindy Johnson,cindy.johnson@lewis.net,CFO,831.240.7179x6894,Port Sara,2025-03-30,71.97,0aba4c25
0eb27405,Jessica Nelson,jessica.nelson@lewis.net,CFO,+1-719-469-0086,Shawmouth,2025-02-25,70.42,0aba4c25
77a46cba,Connie Andrade,connie.andrade@lewis.net,Product Manager,136.991.8760,Moodymouth,2025-04-20,34.47,0aba4c25
c70fdd47,Jason Cline,jason.cline@lewis.net,Marketing Operations Manager,6836117848,Glennchester,2025-03-15,43.91,0aba4c25
71f335e7,Regina Brooks,regina.brooks@lewis.net,Marketing Manager,001-908-705-4185x0275,Alvarezton,2025-05-02,21.32,0aba4c25
b56a5b36,Gordon Ryan,gordon.ryan@lewis.net,Software Engineer,548-692-8978,Jacobsborough,2025-04-12,61.09,0aba4c25
57c5d640,Michael Murray,michael.murray@smith-edwards.com,Director of Marketing,(641)206-7583,Lake Kristina,2025-04-19,35.85,d4eb1654
2e8eb2ee,Vincent Powell,vincent.powell@smith-edwards.com,Marketing Operations Manager,001-053-135-8857,Mariaview,2025-03-01,57.31,d4eb1654
cfcb022c,Paul Moore,paul.moore@smith-edwards.com,RevOps Manager,112.185.9338,Spencerburgh,2025-02-25,86.54,d4eb1654
c196ba4d,John Johnson,john.johnson@smith-edwards.com,IT Support Specialist,001-695-517-3398x5405,Johnsonview,2025-02-14,66.4,d4eb1654
